customer_id,name,email,gender,age,location,join_date,persona
7608,Mrs. Tina Richardson,currychristopher@example.net,Male,55,Varanasi,2023-03-29,Fashionista
7609,Valerie Fernandez,xyang@example.com,Female,40,Mysuru,2020-06-07,Family Shopper
7610,Dylan Schroeder,sean13@example.org,Male,31,Raipur,2020-06-02,Tech Enthusiast
7611,Tiffany Allen,brian67@example.net,Male,29,Hyderabad,2020-12-02,Family Shopper
7612,Katherine Wilson,sduffy@example.com,Male,35,Lucknow,2022-04-22,Family Shopper
7613,Jose Leonard,mcleanmark@example.com,Male,36,Raipur,2025-03-24,Family Shopper
7614,Adrian Castillo,linda92@example.net,Female,29,Bengaluru,2022-01-30,Tech Enthusiast
7615,Charles Garcia,wrightdavid@example.org,Male,18,Lucknow,2020-05-28,Fashionista
7616,Shannon Wright,debranelson@example.com,Male,38,Nagpur,2023-11-11,Fashionista
7617,John Morris,teresamyers@example.com,Female,27,Mumbai,2022-07-15,Fashionista
7618,Joshua Ryan,swatson@example.com,Female,35,Hyderabad,2024-03-11,Fashionista
7619,Mark White,hpalmer@example.com,Female,33,Kanpur,2021-08-07,Fashionista
7620,Diana Harris,scottpatricia@example.org,Female,24,Bhopal,2022-06-27,Tech Enthusiast
7621,Elizabeth Brady,jacquelinejacobs@example.org,Female,53,Mysuru,2024-07-18,Family Shopper
7622,Laura Spence,carrie17@example.org,Female,39,Kolkata,2024-08-23,Family Shopper
7623,Donald King,garzabrian@example.org,Male,36,Nagpur,2024-08-26,Family Shopper
7624,Jessica Miller,jennifer48@example.com,Male,31,Delhi,2024-07-17,Family Shopper
7625,Amy Hall,stephen16@example.com,Male,31,Mumbai,2022-10-15,Family Shopper
7626,Stephen Garcia,dianamcdaniel@example.com,Female,39,Mysuru,2020-05-13,Tech Enthusiast
7627,Eric Stewart Jr.,joshuadonovan@example.org,Male,56,Bengaluru,2022-05-29,Family Shopper
7628,Zachary Singh,tinaobrien@example.net,Female,60,Gorakhpur,2020-06-06,Family Shopper
7629,Ashley Chavez,craigcampbell@example.net,Male,31,Bengaluru,2024-03-10,Fashionista
7630,Mary Hamilton,olee@example.net,Male,42,Bhopal,2024-02-07,Family Shopper
7631,Angela Anderson,keith08@example.net,Male,29,Jaipur,2023-08-09,Family Shopper
7632,Nicolas Ross,daleharris@example.org,Female,20,Kolkata,2024-12-29,Tech Enthusiast
7633,Rebecca Matthews,knightstephanie@example.com,Female,55,Meerut,2023-10-15,Fashionista
7634,Antonio Hernandez,yjohnson@example.org,Male,29,Indore,2022-05-04,Family Shopper
7635,Paul Brown,balltony@example.org,Female,43,Mumbai,2022-07-13,Family Shopper
7636,Elizabeth Pennington,johnbrown@example.net,Female,58,Jodhpur,2022-11-30,Family Shopper
7637,Kevin Jenkins,richardsonderrick@example.net,Male,30,Nagpur,2021-09-14,Fashionista
7638,Matthew Wall,joneskatherine@example.org,Female,59,Gorakhpur,2020-04-22,Family Shopper
7639,Jeffrey Cline,garciasean@example.net,Male,44,Hyderabad,2022-10-03,Tech Enthusiast
7640,Micheal Morgan,robert80@example.org,Male,37,Jodhpur,2024-10-19,Tech Enthusiast
7641,Danielle Porter,amy43@example.net,Female,24,Hyderabad,2024-09-17,Family Shopper
7642,John Hammond,kimberly15@example.org,Female,35,Bengaluru,2021-06-04,Family Shopper
7643,Christina Small,johnsonchristopher@example.org,Female,46,Kolkata,2021-07-13,Fashionista
7644,Marcus Miller,daniel43@example.org,Male,56,Delhi,2020-04-04,Fashionista
7645,Ashley Maldonado,carterjohn@example.net,Female,32,Gorakhpur,2024-01-31,Family Shopper
7646,Steven Cook,owalters@example.org,Male,45,Jodhpur,2020-10-21,Family Shopper
7647,Cody Stewart,fieldswilliam@example.net,Female,22,Mumbai,2024-11-23,Family Shopper
7648,Alison Rodriguez,mark25@example.org,Male,25,Jaipur,2020-07-22,Tech Enthusiast
7649,Willie Flores,kylemartin@example.org,Female,33,Kanpur,2021-09-07,Family Shopper
7650,Timothy Young,donald49@example.net,Female,21,Raipur,2024-07-26,Family Shopper
7651,Jonathan Howell,danielle64@example.org,Female,18,Kolkata,2023-09-13,Tech Enthusiast
7652,John White,johnsonkelly@example.org,Male,53,Gorakhpur,2024-10-14,Family Shopper
7653,Kimberly Jones,samanthanguyen@example.org,Male,25,Delhi,2023-06-30,Family Shopper
7654,Amy Lee,burchamanda@example.net,Male,48,Nagpur,2023-06-15,Fashionista
7655,Justin Griffin,dwatkins@example.net,Female,47,Mumbai,2022-03-07,Fashionista
7656,Christina Harrison,carlclay@example.com,Female,24,Gorakhpur,2024-09-10,Fashionista
7657,Amber Mckay,michaelmoreno@example.org,Female,31,Kanpur,2023-04-17,Fashionista
7658,Donna Fuller,christiandevon@example.org,Female,45,Delhi,2022-02-01,Fashionista
7659,Zachary Hill,michellefloyd@example.com,Female,26,Raipur,2020-09-02,Tech Enthusiast
7660,Kathleen Brown,miguel12@example.org,Female,44,Delhi,2025-03-11,Family Shopper
7661,Danielle Mclean,anthony39@example.org,Female,22,Mumbai,2023-10-12,Tech Enthusiast
7662,Samantha Boone,mathewgallagher@example.com,Female,51,Indore,2020-05-30,Family Shopper
7663,Alan Barnes,wrobertson@example.org,Male,35,Kanpur,2022-03-30,Fashionista
7664,Alex Jones,fnelson@example.net,Female,32,Gorakhpur,2022-04-15,Fashionista
7665,Justin Patton,jessica71@example.com,Male,53,Bengaluru,2021-04-23,Tech Enthusiast
7666,Shaun Miller,wjohnson@example.net,Male,45,Bhopal,2021-03-14,Fashionista
7667,Jennifer Murray,whoffman@example.org,Female,65,Mysuru,2023-06-12,Tech Enthusiast
7668,Mary Strickland,tylermullins@example.org,Female,29,Kanpur,2022-09-05,Family Shopper
7669,Katie Mann,gilbertchad@example.org,Female,71,Gorakhpur,2022-12-04,Tech Enthusiast
7670,Todd Jones,wintersrichard@example.net,Female,39,Jaipur,2024-06-18,Fashionista
7671,Angela Anderson,martha16@example.com,Male,20,Mysuru,2021-08-06,Fashionista
7672,Chad Moore,andersonamy@example.net,Female,32,Hyderabad,2021-05-10,Family Shopper
7673,David Suarez,kbell@example.org,Male,25,Nagpur,2024-06-27,Family Shopper
7674,Mr. Jason Dunn,milleremily@example.net,Male,44,Kolkata,2025-02-18,Fashionista
7675,Brady Martinez,thomasnguyen@example.org,Female,75,Jodhpur,2021-05-26,Family Shopper
7676,Steven Harvey,fostercarl@example.net,Female,37,Indore,2023-12-20,Tech Enthusiast
7677,Ashley Griffin,brittany23@example.org,Female,44,Jaipur,2020-06-05,Tech Enthusiast
7678,Stacey Lawson,johnmartinez@example.com,Male,54,Mysuru,2024-07-29,Family Shopper
7679,Andrew Powers,robin69@example.org,Female,53,Raipur,2023-10-22,Family Shopper
7680,David Wells,zyang@example.net,Female,28,Indore,2024-01-28,Fashionista
7681,Aaron Hudson,jackiedixon@example.com,Male,23,Kanpur,2025-02-11,Family Shopper
7682,Scott Matthews,hellis@example.org,Female,51,Hyderabad,2024-04-25,Family Shopper
7683,Mr. William Davis,martingeorge@example.net,Female,31,Hyderabad,2025-01-02,Fashionista
7684,Mark Smith,angelafuller@example.net,Male,23,Hyderabad,2022-04-02,Fashionista
7685,Kimberly Hoffman,joe42@example.com,Male,37,Jodhpur,2021-10-01,Fashionista
7686,Jean Rivera,anna26@example.net,Female,27,Nagpur,2020-10-03,Family Shopper
7687,Christine Doyle,fanthony@example.org,Female,23,Bengaluru,2021-11-09,Fashionista
7688,Christopher Taylor,danielleperez@example.org,Female,22,Indore,2022-07-07,Family Shopper
7689,Edward Patrick,steven08@example.com,Female,20,Hyderabad,2022-05-22,Fashionista
7690,William Lozano,karaanderson@example.net,Female,40,Jaipur,2024-12-13,Fashionista
7691,Alexandria Mcfarland,odoyle@example.net,Female,21,Indore,2025-01-25,Fashionista
7692,Heather Franklin,atkinsmelody@example.net,Female,60,Gorakhpur,2020-04-12,Tech Enthusiast
7693,Ashley Leblanc,kristy00@example.net,Female,25,Bhopal,2023-08-13,Tech Enthusiast
7694,Paula Pugh,tammy68@example.net,Female,54,Raipur,2022-11-04,Fashionista
7695,Theresa Foster,jrosales@example.org,Female,49,Delhi,2023-08-23,Family Shopper
7696,Benjamin Butler,jeffrey07@example.net,Female,30,Bhopal,2023-12-30,Fashionista
7697,Stephanie Garcia,cesar25@example.com,Female,31,Hyderabad,2023-09-11,Family Shopper
7698,Robert Lowery,rushsusan@example.com,Female,70,Gorakhpur,2022-09-27,Tech Enthusiast
7699,Deanna Strong,catherinemata@example.org,Male,40,Bengaluru,2022-12-12,Family Shopper
7700,Michael Hays,thomas74@example.net,Female,19,Jaipur,2021-10-26,Fashionista
7701,Sherry Stephens,cwilliams@example.org,Male,49,Jaipur,2024-06-24,Family Shopper
7702,Kelly Romero,johnsonkimberly@example.org,Female,32,Jodhpur,2022-07-31,Family Shopper
7703,Elaine Brown,ebrown@example.org,Female,31,Bengaluru,2025-01-11,Family Shopper
7704,Jerry Shaw,lramirez@example.org,Female,31,Mumbai,2020-04-23,Fashionista
7705,Kendra Haas,edward06@example.org,Female,26,Delhi,2022-08-01,Fashionista
7706,Scott Williams,dperez@example.org,Male,53,Mysuru,2023-02-25,Tech Enthusiast
7707,Wayne Hoffman,robertgomez@example.net,Female,31,Chennai,2022-05-19,Tech Enthusiast
7708,David Richards,joshua62@example.com,Male,23,Meerut,2024-12-04,Tech Enthusiast
7709,Shannon Nguyen,haynessamantha@example.org,Male,31,Kanpur,2022-08-26,Family Shopper
7710,William Wolfe,pmiller@example.net,Female,49,Mumbai,2024-11-27,Family Shopper
7711,Stefanie Allen,melissa18@example.net,Female,30,Mumbai,2022-05-16,Tech Enthusiast
7712,Michael Simpson,sarahgonzales@example.com,Male,23,Bhopal,2023-03-12,Tech Enthusiast
7713,Edward Perkins,youngkelly@example.com,Female,60,Nagpur,2021-08-09,Tech Enthusiast
7714,Nicole Ross,susankelly@example.org,Male,31,Bengaluru,2022-01-13,Family Shopper
7715,Stephen Lin DDS,lisahammond@example.net,Female,51,Kolkata,2024-04-21,Family Shopper
7716,Jennifer Taylor,joshua89@example.net,Male,32,Mumbai,2025-02-27,Family Shopper
7717,Nicole Arnold,mitchellchristina@example.org,Male,40,Kolkata,2021-10-16,Fashionista
7718,Leslie Russell,danielle70@example.net,Female,39,Delhi,2024-12-27,Tech Enthusiast
7719,Nancy Strickland,michelle85@example.org,Female,29,Meerut,2022-08-15,Tech Enthusiast
7720,Carlos Davila,aaron08@example.org,Female,20,Nagpur,2020-07-31,Fashionista
7721,Brandy Quinn,tday@example.net,Female,56,Mumbai,2023-11-09,Fashionista
7722,Robert Campbell,zachary98@example.org,Male,59,Delhi,2021-07-31,Family Shopper
7723,Amanda Wright,angelawilson@example.org,Female,24,Delhi,2022-10-13,Family Shopper
7724,Sheila Hall,christinabarnes@example.org,Female,24,Mysuru,2023-09-05,Tech Enthusiast
7725,Sara Hoffman,abrown@example.com,Female,29,Bengaluru,2023-10-28,Tech Enthusiast
7726,Kevin Hernandez,ualvarado@example.net,Female,20,Jaipur,2023-06-28,Family Shopper
7727,Melanie Martin,michaeladams@example.org,Female,26,Gorakhpur,2022-06-28,Family Shopper
7728,Aimee Sanders,uthompson@example.org,Female,59,Kolkata,2022-09-06,Fashionista
7729,Robert Coleman,udavis@example.org,Female,49,Hyderabad,2023-01-30,Family Shopper
7730,Tyler Blair,brittany39@example.com,Female,45,Chennai,2020-07-24,Family Shopper
7731,Jimmy Reed,kaitlyn05@example.net,Female,30,Bhopal,2021-12-09,Tech Enthusiast
7732,Justin Hays,jamesrachel@example.com,Female,30,Mumbai,2024-03-07,Tech Enthusiast
7733,Sandra Flowers,smithlarry@example.com,Female,37,Chennai,2024-12-13,Family Shopper
7734,Jessica Johnson,ibell@example.org,Male,19,Hyderabad,2023-05-08,Family Shopper
7735,Ryan Brown,cindy15@example.com,Male,40,Raipur,2020-05-08,Family Shopper
7736,Crystal Lee,ehall@example.com,Male,21,Jaipur,2021-12-06,Fashionista
7737,Michael Miller,olivia29@example.org,Female,32,Delhi,2021-09-07,Family Shopper
7738,Mr. Travis Alexander,mariamejia@example.com,Male,19,Indore,2022-12-23,Fashionista
7739,Joe Brown,briancarroll@example.org,Female,34,Chennai,2021-12-21,Family Shopper
7740,Timothy Myers,brewerjasmine@example.org,Male,37,Delhi,2024-01-09,Family Shopper
7741,Mary Miller,connor18@example.com,Male,25,Delhi,2024-10-28,Family Shopper
7742,John Castro,tdaniel@example.net,Male,22,Nagpur,2023-10-30,Family Shopper
7743,Barbara Escobar,donnamccoy@example.net,Female,28,Kolkata,2021-05-17,Tech Enthusiast
7744,Brittany Eaton,lsingleton@example.org,Female,38,Jaipur,2024-01-02,Fashionista
7745,Micheal Williams,thomasscott@example.org,Female,44,Hyderabad,2023-10-03,Tech Enthusiast
7746,Carla Sanchez,anthony71@example.com,Female,27,Hyderabad,2023-08-02,Tech Enthusiast
7747,Christian May,anna39@example.org,Female,28,Raipur,2020-12-03,Fashionista
7748,Dr. Johnathan Lee Jr.,yrhodes@example.org,Female,39,Kanpur,2024-05-15,Family Shopper
7749,Tara Scott,rhunt@example.org,Female,40,Kolkata,2021-10-01,Tech Enthusiast
7750,Ralph Raymond,rmartinez@example.org,Female,25,Mumbai,2021-02-21,Fashionista
7751,Christine Morgan,amandafoster@example.org,Female,26,Hyderabad,2022-09-25,Fashionista
7752,Robert Weaver,adamssierra@example.net,Female,56,Nagpur,2021-09-12,Family Shopper
7753,Derek Rodriguez,griffinjack@example.net,Female,40,Hyderabad,2024-08-04,Family Shopper
7754,Dennis Molina,tbrown@example.org,Male,40,Kolkata,2022-08-06,Tech Enthusiast
7755,Kevin Roach,kimtimothy@example.com,Male,21,Kanpur,2022-07-26,Family Shopper
7756,Charlene Reed,kristinjuarez@example.org,Female,45,Indore,2020-06-29,Tech Enthusiast
7757,Melissa Bender,joshua86@example.org,Male,40,Jaipur,2023-10-14,Tech Enthusiast
7758,Dorothy Fernandez,brian08@example.org,Male,57,Kolkata,2024-07-14,Tech Enthusiast
7759,Jeremiah Hanson,terry55@example.net,Male,32,Kolkata,2021-09-08,Family Shopper
7760,David White,donovantricia@example.org,Female,39,Bengaluru,2021-02-23,Family Shopper
7761,Douglas Smith,osimmons@example.org,Female,50,Indore,2021-11-19,Tech Enthusiast
7762,Tony Vincent,davidcameron@example.com,Female,43,Delhi,2023-04-28,Tech Enthusiast
7763,Rachel Long,jonessusan@example.com,Female,35,Raipur,2024-09-03,Fashionista
7764,Micheal Patterson,gregory74@example.org,Female,53,Indore,2024-09-15,Fashionista
7765,Paula Branch,cmyers@example.net,Female,47,Mysuru,2024-09-29,Family Shopper
7766,Matthew Wilson,josephgonzalez@example.org,Female,23,Hyderabad,2023-09-04,Tech Enthusiast
7767,Jake Reed,boyermanuel@example.com,Male,56,Chennai,2021-03-09,Tech Enthusiast
7768,Suzanne Hartman,zbuckley@example.net,Male,33,Lucknow,2023-07-16,Tech Enthusiast
7769,Maria Barnes,zwilliams@example.org,Male,20,Bengaluru,2020-07-06,Tech Enthusiast
7770,Amy Ortiz,mcmillandana@example.com,Male,24,Hyderabad,2021-02-26,Tech Enthusiast
7771,Paul Neal,gmendez@example.net,Female,34,Indore,2023-11-28,Tech Enthusiast
7772,Kristina Jones,susan83@example.net,Female,20,Jodhpur,2021-07-18,Fashionista
7773,Debra Beard,vgregory@example.com,Female,20,Hyderabad,2023-04-22,Fashionista
7774,James Smith,david44@example.org,Female,30,Raipur,2022-12-13,Tech Enthusiast
7775,Thomas Wyatt,dylan33@example.org,Female,52,Lucknow,2022-12-08,Family Shopper
7776,Richard Collins,elizabeth15@example.net,Female,31,Gorakhpur,2024-07-03,Fashionista
7777,Michael Gallagher,kathryn35@example.net,Female,70,Mumbai,2022-10-13,Family Shopper
7778,Rachel Simmons,wcastillo@example.com,Female,43,Jaipur,2021-04-03,Fashionista
7779,Bethany Rodriguez,thomasamy@example.net,Female,30,Bengaluru,2023-02-06,Family Shopper
7780,Kirk Nelson,eric90@example.net,Female,27,Bhopal,2022-11-23,Family Shopper
7781,Robert Gonzales,amandaosborne@example.com,Female,67,Nagpur,2023-01-11,Family Shopper
7782,Phillip Ortiz,olsonricky@example.net,Female,30,Hyderabad,2023-10-23,Fashionista
7783,Michelle Patterson,nlopez@example.net,Male,36,Bengaluru,2021-03-09,Tech Enthusiast
7784,Lisa Harding,bwilson@example.org,Male,28,Bengaluru,2021-08-10,Family Shopper
7785,Connie Munoz,zaustin@example.net,Female,32,Jaipur,2022-04-08,Tech Enthusiast
7786,Christine Anderson,paulgarrett@example.org,Male,75,Meerut,2022-01-28,Fashionista
7787,Derek Wright,williamshields@example.org,Male,75,Mysuru,2023-01-16,Tech Enthusiast
7788,Margaret Sosa,jbarton@example.com,Female,53,Bengaluru,2020-08-16,Family Shopper
7789,Mark Warren,mayohaley@example.com,Female,38,Chennai,2021-09-27,Family Shopper
7790,Judy Dickson,debbiejones@example.net,Male,48,Kolkata,2022-08-28,Family Shopper
7791,Benjamin Rodgers,garrisonjames@example.org,Female,21,Kolkata,2025-01-11,Family Shopper
7792,Jason Wagner,natalie18@example.org,Female,19,Mumbai,2020-06-07,Fashionista
7793,Mark Osborne,tracy11@example.net,Female,46,Raipur,2024-04-02,Family Shopper
7794,Stacey Parks,chad45@example.org,Female,29,Hyderabad,2021-11-05,Fashionista
7795,Rachel Boyd,jonathangregory@example.com,Male,32,Indore,2024-10-21,Family Shopper
7796,Melissa Fry,nburns@example.net,Male,51,Mumbai,2022-10-27,Family Shopper
7797,Debbie Romero,ashley03@example.org,Female,55,Bhopal,2024-01-16,Fashionista
7798,Nicole Turner,graymanuel@example.net,Male,26,Kanpur,2020-09-04,Family Shopper
7799,Mike Perkins,mrussell@example.net,Male,45,Jaipur,2021-05-24,Tech Enthusiast
7800,Bruce Dunn,ashleyblankenship@example.org,Male,31,Kolkata,2024-02-24,Family Shopper
7801,Arthur Banks,oharper@example.org,Male,54,Gorakhpur,2022-08-04,Tech Enthusiast
7802,Jennifer Simpson,naguilar@example.com,Male,52,Delhi,2024-11-06,Fashionista
7803,Katherine Arnold,shaneford@example.net,Female,27,Kanpur,2021-12-05,Family Shopper
7804,Denise Andrews,adrianachang@example.net,Female,28,Hyderabad,2022-10-17,Family Shopper
7805,Randy Watson,troycannon@example.com,Female,37,Mumbai,2022-01-20,Fashionista
7806,Seth Jones,owenbarry@example.net,Female,54,Indore,2024-12-21,Fashionista
7807,Jesse Fisher,jon24@example.net,Female,40,Delhi,2023-09-30,Tech Enthusiast
7808,Bradley Carr,marissahenderson@example.org,Male,23,Kolkata,2020-08-26,Family Shopper
7809,Steven Saunders,yclements@example.org,Female,35,Chennai,2020-07-19,Fashionista
7810,April Martin,yphelps@example.com,Female,42,Kanpur,2022-05-05,Tech Enthusiast
7811,James Calhoun,csimmons@example.com,Female,32,Meerut,2023-09-10,Tech Enthusiast
7812,Patricia Koch,rrowe@example.net,Male,31,Hyderabad,2025-02-24,Family Shopper
7813,Brian Hayes,morenopaul@example.net,Male,58,Lucknow,2021-09-23,Family Shopper
7814,Jordan Gray,harringtonpatricia@example.org,Female,40,Mysuru,2020-11-09,Family Shopper
7815,Nicole Landry,apowers@example.net,Female,43,Varanasi,2020-05-25,Family Shopper
7816,David Powers,dukewilliam@example.org,Female,35,Lucknow,2024-01-19,Tech Enthusiast
7817,Hailey Durham,frogers@example.org,Male,38,Jodhpur,2022-11-24,Tech Enthusiast
7818,Tara Newton,maria97@example.net,Male,26,Raipur,2023-02-03,Tech Enthusiast
7819,Diane Singh,erin88@example.org,Female,55,Varanasi,2021-06-14,Family Shopper
7820,Troy Petersen,jasonboyd@example.com,Female,29,Raipur,2023-02-02,Family Shopper
7821,Michael Nelson,timothyvaughan@example.org,Female,38,Chennai,2021-04-02,Fashionista
7822,Daniel Odonnell,prodriguez@example.org,Male,54,Lucknow,2023-01-25,Tech Enthusiast
7823,Megan Vazquez,hensleymandy@example.com,Female,21,Kolkata,2021-09-15,Family Shopper
7824,Michael Singh,carol20@example.com,Male,39,Lucknow,2023-11-07,Family Shopper
7825,William Thompson,catherine87@example.org,Male,65,Kolkata,2025-02-26,Family Shopper
7826,William Fowler,nmckenzie@example.com,Female,26,Raipur,2021-06-21,Family Shopper
7827,Paul Scott,kwarren@example.com,Male,51,Mysuru,2021-11-09,Family Shopper
7828,Amanda Simmons,ifox@example.net,Male,35,Hyderabad,2022-09-05,Fashionista
7829,Nicholas Howell,brianwagner@example.org,Female,26,Kolkata,2023-01-05,Family Shopper
7830,Roberta Sanchez,randynicholson@example.com,Male,49,Chennai,2020-11-08,Family Shopper
7831,Jeanne Cline,linda96@example.net,Male,19,Kolkata,2020-10-08,Family Shopper
7832,Ashlee Duran,jordanchad@example.org,Male,18,Delhi,2021-10-18,Tech Enthusiast
7833,Matthew Woodard,kimberly63@example.net,Male,43,Indore,2024-10-29,Tech Enthusiast
7834,Joshua Guzman,kellymolina@example.org,Male,34,Nagpur,2020-10-13,Family Shopper
7835,Ricky Watts,bbruce@example.com,Male,32,Delhi,2022-05-26,Fashionista
7836,Amanda Gray,emaddox@example.net,Male,32,Bhopal,2022-08-24,Tech Enthusiast
7837,Robert Davidson,mbarr@example.net,Female,18,Hyderabad,2024-04-15,Fashionista
7838,Chris Kelly,jonathan52@example.com,Female,24,Indore,2020-12-28,Tech Enthusiast
7839,Troy Dean,vincentshea@example.net,Male,50,Mysuru,2022-10-05,Tech Enthusiast
7840,David Woodard,olivia11@example.org,Female,18,Delhi,2023-03-13,Fashionista
7841,Cody Peck,zlopez@example.com,Male,26,Bengaluru,2023-06-24,Family Shopper
7842,Philip Kemp,scott51@example.net,Male,22,Mumbai,2021-01-12,Family Shopper
7843,Dr. Christopher Todd,daniellambert@example.net,Female,29,Delhi,2021-11-01,Fashionista
7844,Carrie Hawkins,ldaniel@example.net,Female,58,Delhi,2023-01-30,Tech Enthusiast
7845,Jeffrey Cox,steve47@example.net,Male,29,Jodhpur,2020-04-11,Tech Enthusiast
7846,Melissa Meyers,lawrencehall@example.net,Male,22,Jaipur,2023-04-22,Family Shopper
7847,Mark Matthews,homary@example.net,Male,51,Meerut,2022-01-04,Family Shopper
7848,Clifford Scott,john19@example.net,Male,32,Chennai,2022-11-15,Family Shopper
7849,Jose Brown,tiffany34@example.org,Female,51,Kolkata,2024-06-16,Tech Enthusiast
7850,Jimmy Marsh,owilliams@example.com,Female,36,Nagpur,2020-11-29,Fashionista
7851,Sherry Butler,petersonkimberly@example.org,Female,47,Bhopal,2022-07-07,Tech Enthusiast
7852,David Hardy,christinakeller@example.com,Male,63,Mumbai,2021-05-30,Family Shopper
7853,Marcia Martin,andrewsmith@example.com,Female,59,Mumbai,2023-02-07,Tech Enthusiast
7854,Dana May,jayhoward@example.net,Female,43,Jodhpur,2025-03-04,Family Shopper
7855,Kimberly Sullivan,rdawson@example.net,Female,31,Chennai,2022-05-15,Tech Enthusiast
7856,Valerie Hanson,jwatkins@example.com,Female,31,Hyderabad,2024-05-17,Tech Enthusiast
7857,Michael Kennedy,daviseileen@example.net,Female,29,Chennai,2024-09-28,Tech Enthusiast
7858,Amy Williams,alexis13@example.org,Female,39,Varanasi,2025-02-01,Family Shopper
7859,Katie Brady,smithvictor@example.org,Female,26,Bhopal,2023-05-16,Tech Enthusiast
7860,Robert Raymond,robin85@example.com,Female,34,Kolkata,2022-07-23,Family Shopper
7861,Michael Ward,ismith@example.org,Female,56,Chennai,2021-05-13,Family Shopper
7862,Beth Lewis,sydneymacdonald@example.org,Female,24,Varanasi,2021-07-03,Family Shopper
7863,Jodi Francis MD,tony91@example.net,Male,34,Jaipur,2024-06-06,Family Shopper
7864,Dakota Cervantes,carly11@example.org,Male,18,Delhi,2023-01-18,Tech Enthusiast
7865,Timothy Mcbride,ericpowell@example.org,Male,35,Varanasi,2023-12-29,Family Shopper
7866,Julia Owens,williamhicks@example.net,Female,39,Chennai,2022-02-26,Family Shopper
7867,Joshua Alexander,pottermargaret@example.com,Female,27,Delhi,2024-03-09,Family Shopper
7868,Meghan Williams MD,oross@example.net,Female,18,Hyderabad,2020-09-15,Family Shopper
7869,Melvin Keller,martinbrandon@example.com,Female,51,Hyderabad,2020-07-05,Family Shopper
7870,Kim Barber,stephaniegilmore@example.net,Female,33,Hyderabad,2025-03-10,Tech Enthusiast
7871,Amy Bailey,dcarson@example.com,Male,62,Bengaluru,2022-03-04,Tech Enthusiast
7872,Katelyn Contreras,smithjorge@example.net,Male,26,Varanasi,2020-10-13,Family Shopper
7873,Sean Waller II,robert44@example.org,Female,36,Nagpur,2021-01-12,Tech Enthusiast
7874,Nathan Smith,pennyjohnson@example.com,Male,44,Varanasi,2021-04-23,Family Shopper
7875,Rodney Park,dtaylor@example.org,Female,35,Delhi,2022-12-05,Family Shopper
7876,Angela Jimenez,cory01@example.org,Female,40,Meerut,2023-06-23,Family Shopper
7877,Anthony Hunt,wfoster@example.com,Female,32,Delhi,2022-12-29,Fashionista
7878,Lisa Myers,audrey42@example.org,Female,36,Meerut,2020-09-07,Fashionista
7879,Jill Anderson,bradhuynh@example.org,Male,40,Jaipur,2023-04-10,Family Shopper
7880,Melissa Mckenzie,nicholasmason@example.com,Female,69,Bengaluru,2021-10-08,Fashionista
7881,Richard Brooks,stacyrodriguez@example.org,Female,36,Jaipur,2023-06-07,Family Shopper
7882,Linda Hess,qmorris@example.com,Female,25,Kanpur,2023-02-10,Fashionista
7883,Keith Walton,wilsonterri@example.org,Male,25,Delhi,2022-11-09,Fashionista
7884,Linda Chase,josephmiranda@example.org,Female,30,Delhi,2022-07-31,Family Shopper
7885,Joseph Mayo,bturner@example.com,Female,26,Indore,2020-08-17,Tech Enthusiast
7886,Aaron Perry,richardhamilton@example.com,Female,50,Mysuru,2022-05-21,Fashionista
7887,Suzanne Thomas,dhughes@example.org,Female,23,Bengaluru,2021-08-29,Tech Enthusiast
7888,Cynthia Taylor,awang@example.com,Female,28,Meerut,2021-05-02,Family Shopper
7889,Sarah Howard,dburnett@example.org,Male,18,Hyderabad,2021-12-04,Family Shopper
7890,Colleen Evans,andrew51@example.com,Female,29,Chennai,2024-02-28,Family Shopper
7891,Debra Patton,james04@example.net,Male,30,Nagpur,2020-10-10,Family Shopper
7892,Richard Heath,silvalaura@example.org,Female,23,Gorakhpur,2024-11-29,Family Shopper
7893,Maria Kane,parkerpatricia@example.net,Female,29,Mumbai,2023-09-22,Family Shopper
7894,Brenda Simmons,ffreeman@example.net,Female,39,Raipur,2022-05-22,Fashionista
7895,Colin Nolan,catherine34@example.net,Female,32,Nagpur,2024-08-25,Fashionista
7896,John Floyd,joseph07@example.org,Female,56,Mumbai,2021-10-28,Fashionista
7897,James Duffy,qgardner@example.org,Female,34,Gorakhpur,2022-07-14,Family Shopper
7898,Adam Banks,judithsnyder@example.com,Male,50,Kanpur,2021-07-24,Tech Enthusiast
7899,Barbara Ruiz,kimberly50@example.com,Female,24,Mumbai,2022-04-14,Tech Enthusiast
7900,Ms. Amber Fields MD,mariawallace@example.net,Male,26,Kolkata,2022-03-12,Fashionista
7901,Amanda Hopkins,xschultz@example.com,Male,26,Bengaluru,2022-02-16,Fashionista
7902,Julie Pruitt,anthonyharrison@example.com,Female,35,Mysuru,2021-04-21,Fashionista
7903,Susan Pruitt,jeffpadilla@example.org,Female,73,Lucknow,2021-12-21,Tech Enthusiast
7904,Barbara Nguyen,christopherjones@example.net,Male,38,Nagpur,2021-10-14,Family Shopper
7905,Terri Blake,zpeterson@example.org,Female,36,Hyderabad,2020-05-12,Family Shopper
7906,John Walton,zmcdonald@example.org,Female,48,Indore,2023-02-22,Family Shopper
7907,Patricia Buckley,abarry@example.com,Female,40,Bengaluru,2020-06-18,Family Shopper
